Stay,Investigate,Relocate
0.0,-0.25,-162.84895771711476
0.0,-0.25,-176.85443167081908
0.0,-0.25,-165.07134481663584
0.0,-0.25,-141.89480642443894
0.0,-0.25,-148.0355765471519
0.0,-0.25,-155.24171393852905
0.0,-0.25,-168.54209876866366
0.0,-0.25,-167.75403520080206
0.0,-0.25,-152.46810753857255
0.0,-0.25,-136.7076983224653
0.0,-0.25,-176.5744093232086
0.0,-0.25,-187.59982986845526
0.0,-0.25,-139.64195180528944
0.0,-0.25,-155.7191773921566
0.0,-0.25,-130.75145679184416
0.0,-0.25,-148.0973720561084
0.0,-0.25,-172.47392391982052
0.0,-0.25,-166.60418874392047
0.0,-0.25,-149.83367069120197
0.0,-0.25,-138.74347012059042
0.0,-0.25,-182.63662080064205
0.0,-0.25,-190.6465728020929
0.0,-0.25,-170.56480796992824
0.0,-0.25,-134.30868875221574
0.0,-0.25,-141.66158687271792
0.0,-0.25,-169.11104494997622
0.0,-0.25,-170.53371993399097
0.0,-0.25,-138.08876247423237
0.0,-0.25,-152.5540944031129
0.0,-0.25,-163.80308431694377
0.0,-0.25,-177.73242674250767
0.0,-0.25,-169.95432873163514
0.0,-0.25,-143.98488222320097
0.0,-0.25,-179.06272903508093
0.0,-0.25,-168.1088507123734
0.0,-0.25,-170.43263364691703
0.0,-0.25,-176.8038734252606
0.0,-0.25,-161.5221627382271
0.0,-0.25,-157.19177970330787
0.0,-0.25,-175.7067851734442
0.0,-0.25,-143.10663609518897
0.0,-0.25,-154.52941612324085
0.0,-0.25,-161.25733241943774
0.0,-0.25,-166.72606058190337
0.0,-0.25,-176.82243110803805
0.0,-0.25,-175.54327120054862
0.0,-0.25,-165.06343609908646
0.0,-0.25,-168.13135704522222
0.0,-0.25,-151.39218405885936
0.0,-0.25,-136.3568712405572
0.0,-0.25,-157.055359518017
0.0,-0.25,-159.38186133970152
0.0,-0.25,-161.96853307196108
0.0,-0.25,-186.62424135404046
0.0,-0.25,-189.5915468408244
0.0,-0.25,-176.14908685058512
0.0,-0.25,-157.55062028703398
0.0,-0.25,-193.78998908883833
0.0,-0.25,-160.0851080007064
0.0,-0.25,-164.72435810016378
0.0,-0.25,-189.20836293803353
0.0,-0.25,-133.1429533690121
0.0,-0.25,-171.62798237031618
0.0,-0.25,-192.34436450126015
0.0,-0.25,-159.53579700770206
0.0,-0.25,-173.18430524309267
0.0,-0.25,-157.2931103876186
0.0,-0.25,-158.65145174112837
0.0,-0.25,-167.29370218960202
0.0,-0.25,-153.82589042342337
0.0,-0.25,-173.2636567598032
0.0,-0.25,-130.30874559704512
0.0,-0.25,-177.14458291244742
0.0,-0.25,-160.96255353857492
0.0,-0.25,-146.21931465392916
0.0,-0.25,-171.27383228575266
0.0,-0.25,-165.90425516127917
0.0,-0.25,-176.34817182616138
0.0,-0.25,-128.32726789725945
0.0,-0.25,-191.65755647324983
0.0,-0.25,-156.6876360660981
0.0,-0.25,-168.75049192797184
0.0,-0.25,-149.06475153608773
0.0,-0.25,-142.29813867925992
0.0,-0.25,-154.9761327390952
0.0,-0.25,-188.72953282013256
0.0,-0.25,-151.28461001849448
0.0,-0.25,-166.02538343018293
0.0,-0.25,-164.30472511633567
0.0,-0.25,-178.40362841280339
0.0,-0.25,-161.43686683770204
0.0,-0.25,-164.65717946570922
0.0,-0.25,-186.7044077385148
0.0,-0.25,-163.09559245781682
0.0,-0.25,-133.0478265409027
0.0,-0.25,-162.44971388154676
0.0,-0.25,-176.97023082163975
0.0,-0.25,-140.1485581130174
0.0,-0.25,-168.20874103982214
0.0,-0.25,-153.0733054909699
0.0,-0.25,-136.2209982389954
0.0,-0.25,-159.60326532422573
0.0,-0.25,-146.8274140939587
0.0,-0.25,-158.94722182639515
0.0,-0.25,-163.2434031909081
0.0,-0.25,-175.67787183180073
0.0,-0.25,-188.2645471759566
0.0,-0.25,-167.5763927449983
0.0,-0.25,-146.04770285368178
0.0,-0.25,-176.4456211046965
0.0,-0.25,-151.72794919776655
0.0,-0.25,-156.29066092425762
0.0,-0.25,-165.021171810769
0.0,-0.25,-159.4158861693371
0.0,-0.25,-128.147287577583
0.0,-0.25,-139.99778452763192
0.0,-0.25,-155.2023389840196
0.0,-0.25,-177.26409204739252
0.0,-0.25,-161.92951609074552
0.0,-0.25,-188.6967368753369
0.0,-0.25,-174.1411635781538
0.0,-0.25,-172.9879570178616
0.0,-0.25,-167.8176262105196
0.0,-0.25,-157.13711476361513
0.0,-0.25,-152.1465951792489
0.0,-0.25,-141.42614234756124
0.0,-0.25,-163.34245113209036
0.0,-0.25,-186.95124470961736
0.0,-0.25,-155.9887344210375
0.0,-0.25,-172.38611055350495
0.0,-0.25,-177.63097072365775
0.0,-0.25,-164.7101025649925
0.0,-0.25,-138.3112106935308
0.0,-0.25,-174.02846704752608
0.0,-0.25,-161.45629787184743
0.0,-0.25,-159.47215867855343
0.0,-0.25,-177.0137851339166
0.0,-0.25,-132.57293703448045
0.0,-0.25,-167.60442532610278
0.0,-0.25,-176.694217977608
0.0,-0.25,-161.04036395521464
0.0,-0.25,-152.3496079847418
0.0,-0.25,-183.28074247360797
0.0,-0.25,-155.21571194321652
0.0,-0.25,-140.90814022616095
0.0,-0.25,-146.27519177974037
0.0,-0.25,-170.240763636081
0.0,-0.25,-154.58250200314345
0.0,-0.25,-146.79139008764
0.0,-0.25,-182.28195031426606
0.0,-0.25,-147.40131124255413
0.0,-0.25,-164.74725071362886
0.0,-0.25,-166.9956881459276
0.0,-0.25,-192.34312563293153
0.0,-0.25,-156.35141381250244
0.0,-0.25,-153.66362401804716
0.0,-0.25,-143.49485182440807
0.0,-0.25,-153.89939267333742
0.0,-0.25,-176.05516063424125
0.0,-0.25,-134.97151586269246
0.0,-0.25,-187.84894387732234
0.0,-0.25,-182.71195790461172
0.0,-0.25,-141.02108323441587
0.0,-0.25,-143.98187986782528
0.0,-0.25,-173.7126898856527
0.0,-0.25,-186.97967833854057
0.0,-0.25,-152.69900655764943
0.0,-0.25,-149.90425434740408
0.0,-0.25,-170.28758022381587
0.0,-0.25,-153.39295261777986
0.0,-0.25,-188.60764389210536
0.0,-0.25,-161.44059757963834
0.0,-0.25,-174.84869180378
0.0,-0.25,-158.41841590393523
0.0,-0.25,-153.92128289964361
0.0,-0.25,-164.07423077615456
0.0,-0.25,-153.85911907860853
0.0,-0.25,-169.91349369072583
0.0,-0.25,-161.34988342876565
0.0,-0.25,-194.81416503884353
0.0,-0.25,-195.96422366777566
0.0,-0.25,-191.76708865943496
0.0,-0.25,-163.30640162503104
0.0,-0.25,-193.84239958065533
0.0,-0.25,-140.5728540089993
0.0,-0.25,-170.364900161954
0.0,-0.25,-175.11827925443077
0.0,-0.25,-149.54151456596102
0.0,-0.25,-189.73844011738723
0.0,-0.25,-168.5816491957239
0.0,-0.25,-166.80694951033593
0.0,-0.25,-148.2030752040899
0.0,-0.25,-153.56326616827326
0.0,-0.25,-155.82424483211835
0.0,-0.25,-164.46236755054744
0.0,-0.25,-158.16583647321497
0.0,-0.25,-178.74120718042022
0.0,-0.25,-158.54193267801622
0.0,-0.25,-151.87129592868948
0.0,-0.25,-141.57035996902957
0.0,-0.25,-189.397911239757
0.0,-0.25,-184.2262198101162
0.0,-0.25,-149.81784567463546
0.0,-0.25,-169.32410722572757
0.0,-0.25,-169.24535724417942
0.0,-0.25,-139.34868922856649
0.0,-0.25,-175.88592066040553
0.0,-0.25,-166.02905646754618
0.0,-0.25,-168.37153094295243
0.0,-0.25,-143.50108730915196
0.0,-0.25,-174.10043776107293
0.0,-0.25,-185.7335568088523
0.0,-0.25,-171.05665421546547
0.0,-0.25,-170.07522176245575
0.0,-0.25,-152.59327972544074
0.0,-0.25,-152.20754739771604
0.0,-0.25,-191.49211941971362
0.0,-0.25,-165.51506127747683
0.0,-0.25,-151.73716827327564
0.0,-0.25,-160.07241169729625
0.0,-0.25,-153.5084422734817
0.0,-0.25,-166.33159005185857
0.0,-0.25,-144.78499774384574
0.0,-0.25,-160.88295399622245
0.0,-0.25,-190.34829764204244
0.0,-0.25,-170.95748342332033
0.0,-0.25,-169.2393220891298
0.0,-0.25,-187.7587856610203
0.0,-0.25,-143.55077705427183
0.0,-0.25,-148.37384514016605
0.0,-0.25,-178.48451770028643
0.0,-0.25,-156.01774037593898
0.0,-0.25,-186.5140494106196
0.0,-0.25,-143.28315575415021
0.0,-0.25,-159.04194629006702
0.0,-0.25,-173.40127381721226
0.0,-0.25,-157.01502746974964
0.0,-0.25,-175.23280400978905
0.0,-0.25,-174.83913028964403
0.0,-0.25,-184.43100776741426
0.0,-0.25,-164.35853476463527
0.0,-0.25,-145.95801490585274
0.0,-0.25,-163.0394250774922
0.0,-0.25,-154.80729614054715
0.0,-0.25,-181.1824854799414
0.0,-0.25,-135.77843847476856
0.0,-0.25,-135.3957399012037
0.0,-0.25,-191.56820976547792
0.0,-0.25,-197.29088152951448
0.0,-0.25,-190.46225503176078
0.0,-0.25,-176.09865083287096
0.0,-0.25,-172.40517454440703
0.0,-0.25,-175.34389094529004
0.0,-0.25,-172.11312682666008
0.0,-0.25,-157.29327778712118
0.0,-0.25,-155.89464500393044
0.0,-0.25,-155.695468565791
0.0,-0.25,-170.8919088344457
0.0,-0.25,-145.06234632284813
0.0,-0.25,-154.2667550826231
0.0,-0.25,-194.84680935547618
0.0,-0.25,-132.677576090665
0.0,-0.25,-173.96133542259935
0.0,-0.25,-172.71983902581405
0.0,-0.25,-171.26692269837704
0.0,-0.25,-176.8797259214146
0.0,-0.25,-170.26850195726266
0.0,-0.25,-146.15921520275188
0.0,-0.25,-149.9229473999343
0.0,-0.25,-182.83906684322764
0.0,-0.25,-185.66927681989674
0.0,-0.25,-184.62477883126653
0.0,-0.25,-170.2366867318273
0.0,-0.25,-178.51188641940638
0.0,-0.25,-167.76623765633497
0.0,-0.25,-163.3527700912262
0.0,-0.25,-150.82126123268654
0.0,-0.25,-162.44512073856296
0.0,-0.25,-183.59826138327165
0.0,-0.25,-151.6567264573183
0.0,-0.25,-177.99295447473776
0.0,-0.25,-171.40460603458243
0.0,-0.25,-190.22413632505962
0.0,-0.25,-168.8665086168942
0.0,-0.25,-164.92473588114441
0.0,-0.25,-129.22244041906328
0.0,-0.25,-163.92115952276077
0.0,-0.25,-186.8975907179213
0.0,-0.25,-152.11571827223207
0.0,-0.25,-153.63072574232606
0.0,-0.25,-178.66133675410413
0.0,-0.25,-166.46868079350332
0.0,-0.25,-163.88834442804844
0.0,-0.25,-159.2016033242898
0.0,-0.25,-157.46482552435418
0.0,-0.25,-164.51927061673643
0.0,-0.25,-140.42841988125176
0.0,-0.25,-155.43835539080922
0.0,-0.25,-154.08959313923228
0.0,-0.25,-159.8956996755462
0.0,-0.25,-148.55698363433484
0.0,-0.25,-178.84446786781805
0.0,-0.25,-168.8985627709836
0.0,-0.25,-155.50064469884794
0.0,-0.25,-135.4501377399959
0.0,-0.25,-150.44290791308973
0.0,-0.25,-143.67278645209248
0.0,-0.25,-143.8182229383974
0.0,-0.25,-142.98024269273813
0.0,-0.25,-170.1307609417691
0.0,-0.25,-169.1915015358143
0.0,-0.25,-176.79987790500178
0.0,-0.25,-148.2763197360384
0.0,-0.25,-176.64512361529748
0.0,-0.25,-172.01509346532436
0.0,-0.25,-180.05935389494812
0.0,-0.25,-153.2850088717743
0.0,-0.25,-186.7008307313969
0.0,-0.25,-134.3955531658164
0.0,-0.25,-169.5580571252623
0.0,-0.25,-169.21498332729055
0.0,-0.25,-191.56278733769597
0.0,-0.25,-184.56588631044974
0.0,-0.25,-164.50695028476252
0.0,-0.25,-172.96953897522272
0.0,-0.25,-133.09170334268697
0.0,-0.25,-166.12751289992056
0.0,-0.25,-170.9813378866326
0.0,-0.25,-142.39256313063376
0.0,-0.25,-144.18028895316536
0.0,-0.25,-174.54830388785896
0.0,-0.25,-150.31279668025812
0.0,-0.25,-141.88039833428414
0.0,-0.25,-174.74950825994597
0.0,-0.25,-157.64474376219744
0.0,-0.25,-133.2414139932473
0.0,-0.25,-148.2995168950141
0.0,-0.25,-179.13375980068912
0.0,-0.25,-168.5430494272639
0.0,-0.25,-170.61961310440665
0.0,-0.25,-195.758208145968
0.0,-0.25,-168.79217918698282
0.0,-0.25,-163.61654442649896
0.0,-0.25,-136.21283955609286
0.0,-0.25,-197.31912377031608
0.0,-0.25,-151.4735241377664
0.0,-0.25,-173.0593638016463
0.0,-0.25,-188.0439963708809
0.0,-0.25,-160.54619288851674
0.0,-0.25,-186.9288418664796
0.0,-0.25,-147.80629886242556
0.0,-0.25,-148.15633932368755
0.0,-0.25,-155.2821832638754
0.0,-0.25,-162.7498676523887
0.0,-0.25,-175.08510892145628
0.0,-0.25,-186.2765245421715
0.0,-0.25,-153.60263608508825
0.0,-0.25,-164.344119769443
0.0,-0.25,-176.39883941985696
0.0,-0.25,-160.63787557245627
0.0,-0.25,-164.94213259810925
0.0,-0.25,-158.77959373416957
0.0,-0.25,-159.98172995314133
0.0,-0.25,-138.33573140676572
0.0,-0.25,-148.96461634296026
0.0,-0.25,-199.2437112598507
0.0,-0.25,-149.89043102600908
0.0,-0.25,-166.65393502431115
0.0,-0.25,-170.78191526229682
0.0,-0.25,-170.81877110927923
0.0,-0.25,-154.5816888793085
0.0,-0.25,-165.23003762844024
0.0,-0.25,-153.6258907364187
0.0,-0.25,-154.5891186266042
0.0,-0.25,-163.98999282734147
0.0,-0.25,-163.84418124064058
0.0,-0.25,-164.7286445149393
0.0,-0.25,-137.08543929942215
0.0,-0.25,-174.86718055627847
0.0,-0.25,-158.87061962222592
0.0,-0.25,-171.54824890996767
0.0,-0.25,-199.3107345563734
0.0,-0.25,-180.2499445983936
0.0,-0.25,-165.67551766204915
0.0,-0.25,-147.12700722266558
0.0,-0.25,-131.79618644309681
0.0,-0.25,-161.15216648872024
0.0,-0.25,-151.67924799496151
0.0,-0.25,-158.11505805077752
0.0,-0.25,-178.38990063101116
0.0,-0.25,-157.33464253037184
0.0,-0.25,-147.84640304205354
0.0,-0.25,-196.25087740714545
0.0,-0.25,-166.8955175610078
0.0,-0.25,-152.91916402580645
0.0,-0.25,-162.74270345951462
0.0,-0.25,-155.97952757746637
0.0,-0.25,-176.73064072744947
0.0,-0.25,-180.27354158663354
0.0,-0.25,-157.02530801902222
0.0,-0.25,-158.78986762649367
0.0,-0.25,-141.38506254284687
0.0,-0.25,-152.4025899883043
0.0,-0.25,-162.2882002668795
0.0,-0.25,-133.35284198380407
0.0,-0.25,-162.66758166329768
0.0,-0.25,-147.36958946771523
0.0,-0.25,-162.86755992931379
0.0,-0.25,-190.36241000275854
0.0,-0.25,-157.94446973029943
0.0,-0.25,-179.11273634179236
0.0,-0.25,-133.7713165736078
0.0,-0.25,-186.9829203540223
0.0,-0.25,-170.5206069630408
0.0,-0.25,-171.0018137637983
0.0,-0.25,-129.0177971523619
0.0,-0.25,-136.65408877970484
0.0,-0.25,-150.40422361141694
0.0,-0.25,-164.95991062087876
0.0,-0.25,-143.34290844737086
0.0,-0.25,-169.02170637432528
0.0,-0.25,-172.56188752712205
0.0,-0.25,-144.0187256502245
0.0,-0.25,-190.12036522162705
0.0,-0.25,-154.57346843119103
0.0,-0.25,-146.22866401470222
0.0,-0.25,-157.42374303181225
0.0,-0.25,-151.34004224268193
0.0,-0.25,-164.73253283000506
0.0,-0.25,-193.09056345249783
0.0,-0.25,-176.18953225221918
0.0,-0.25,-158.81750827655083
0.0,-0.25,-166.7736140447709
0.0,-0.25,-166.39578813282458
0.0,-0.25,-178.62352626980726
0.0,-0.25,-153.1112323418475
0.0,-0.25,-157.8133289429966
0.0,-0.25,-169.11333053634908
0.0,-0.25,-165.74558686869688
0.0,-0.25,-160.4451060117484
0.0,-0.25,-190.6350812426809
0.0,-0.25,-176.47180527416336
0.0,-0.25,-179.66646707589507
0.0,-0.25,-157.33039590718116
0.0,-0.25,-142.4185533424175
0.0,-0.25,-161.76983471798977
0.0,-0.25,-154.14443786341482
0.0,-0.25,-147.9437637348949
0.0,-0.25,-154.8348807648952
0.0,-0.25,-176.7541320721088
0.0,-0.25,-154.2550808246059
0.0,-0.25,-175.53899696720472
0.0,-0.25,-143.0394630246799
0.0,-0.25,-142.97140934465338
0.0,-0.25,-172.29901358382128
0.0,-0.25,-173.39761932362714
0.0,-0.25,-176.56328522398243
0.0,-0.25,-167.23411696435446
0.0,-0.25,-189.92765921358261
0.0,-0.25,-144.90344364978395
0.0,-0.25,-157.33316604965734
0.0,-0.25,-188.32764414206605
0.0,-0.25,-180.0148834598401
0.0,-0.25,-179.2371062352254
0.0,-0.25,-164.88400451794817
0.0,-0.25,-177.02419564915652
0.0,-0.25,-158.57135095819166
0.0,-0.25,-179.86937146204374
0.0,-0.25,-157.06811001676178
0.0,-0.25,-168.69911877707867
0.0,-0.25,-160.25659563158035
0.0,-0.25,-153.57993089579415
0.0,-0.25,-134.4715443589507
0.0,-0.25,-161.70554080274474
0.0,-0.25,-163.63679834002124
0.0,-0.25,-169.38880494077995
0.0,-0.25,-165.05889116068127
0.0,-0.25,-173.6657625434463
0.0,-0.25,-174.48214907035435
0.0,-0.25,-169.23158378930046
0.0,-0.25,-175.58024206071778
0.0,-0.25,-158.15136619465034
0.0,-0.25,-155.92576020568896
0.0,-0.25,-182.13237671890147
0.0,-0.25,-149.1876992522883
0.0,-0.25,-175.79945089505685
0.0,-0.25,-195.72112036671209
0.0,-0.25,-173.75351818498444
0.0,-0.25,-169.60540871563228
0.0,-0.25,-144.23038721406104
0.0,-0.25,-160.53573607823145
0.0,-0.25,-128.63772328727828
0.0,-0.25,-183.71417688944072
0.0,-0.25,-182.84645845626358
0.0,-0.25,-166.0100093398706
0.0,-0.25,-151.96402197536835
0.0,-0.25,-168.9458408040369
0.0,-0.25,-158.36980763042482
0.0,-0.25,-167.19278646292904
0.0,-0.25,-177.83781538973415
0.0,-0.25,-169.4403467775003
0.0,-0.25,-184.3713788000382
0.0,-0.25,-188.36009201166118
0.0,-0.25,-131.86236705070564
0.0,-0.25,-154.78605588541322
0.0,-0.25,-157.01343439898034
0.0,-0.25,-164.96010972501008
0.0,-0.25,-159.71560437019758
0.0,-0.25,-160.78030249018602
0.0,-0.25,-183.6923362928139
0.0,-0.25,-172.88268706788256
0.0,-0.25,-177.44089339202762
0.0,-0.25,-166.2327475785574
0.0,-0.25,-164.04427821158512
0.0,-0.25,-151.3144100820806
0.0,-0.25,-187.08760905459303
0.0,-0.25,-152.19669391118066
0.0,-0.25,-155.50404851167914
0.0,-0.25,-186.52221403945782
0.0,-0.25,-134.60016254465694
0.0,-0.25,-158.8035155737228
0.0,-0.25,-129.58282152261066
0.0,-0.25,-177.23864456571675
0.0,-0.25,-175.49221236810595
0.0,-0.25,-157.17915251494452
0.0,-0.25,-156.2652485450348
0.0,-0.25,-156.05569103442545
0.0,-0.25,-173.18702766781644
0.0,-0.25,-171.44470634981442
0.0,-0.25,-146.84138048097591
0.0,-0.25,-145.95415873880629
0.0,-0.25,-167.40904872829586
0.0,-0.25,-189.4194485556154
0.0,-0.25,-174.82115266267496
0.0,-0.25,-187.06002229971648
0.0,-0.25,-162.44849752755167
0.0,-0.25,-191.68614219576796
0.0,-0.25,-165.55856165934543
0.0,-0.25,-155.56186425075265
0.0,-0.25,-176.69562334845992
0.0,-0.25,-157.39285036069566
0.0,-0.25,-162.7938647871591
0.0,-0.25,-177.2727881842489
0.0,-0.25,-167.1220331186411
0.0,-0.25,-185.9482826998049
0.0,-0.25,-148.4207655167262
0.0,-0.25,-140.5969126019752
0.0,-0.25,-179.9022677467249
0.0,-0.25,-146.9922475264395
0.0,-0.25,-192.66366804632557
0.0,-0.25,-141.35349270145423
0.0,-0.25,-133.63804006798597
0.0,-0.25,-173.77143798429944
0.0,-0.25,-175.9514247298019
0.0,-0.25,-138.75137732248984
0.0,-0.25,-166.30293952038872
0.0,-0.25,-150.01456401338194
0.0,-0.25,-159.1209232878851
0.0,-0.25,-159.4329215916485
0.0,-0.25,-178.0446686976286
0.0,-0.25,-140.65135112298995
0.0,-0.25,-149.36232476171207
0.0,-0.25,-152.58403567290014
0.0,-0.25,-154.39745851792162
0.0,-0.25,-179.7182111751817
0.0,-0.25,-170.56618088833426
0.0,-0.25,-160.31019859567306
0.0,-0.25,-157.12032901098746
0.0,-0.25,-190.404471871262
0.0,-0.25,-149.3157046790648
0.0,-0.25,-173.24527880567985
0.0,-0.25,-164.71518550808915
0.0,-0.25,-146.65669265696195
0.0,-0.25,-145.00388506410275
0.0,-0.25,-150.2158375057065
0.0,-0.25,-154.5913025448843
0.0,-0.25,-168.4565602592631
0.0,-0.25,-150.2210542128428
0.0,-0.25,-174.0294067999651
0.0,-0.25,-165.9994571264828
0.0,-0.25,-162.6130893790252
0.0,-0.25,-172.32269511171623
0.0,-0.25,-159.65766563466275
0.0,-0.25,-165.61534159091903
0.0,-0.25,-150.42396522045792
0.0,-0.25,-140.39844725885303
0.0,-0.25,-163.02794939443817
0.0,-0.25,-153.55342931293436
0.0,-0.25,-136.01751157654837
0.0,-0.25,-139.56763568400763
0.0,-0.25,-184.6094069048449
0.0,-0.25,-166.24147594982426
0.0,-0.25,-180.07205462742607
0.0,-0.25,-173.96423754322976
0.0,-0.25,-157.72434823904013
0.0,-0.25,-167.08696870550006
0.0,-0.25,-145.85392533907142
0.0,-0.25,-181.0500724278611
0.0,-0.25,-166.82634971369828
0.0,-0.25,-171.60488747429372
0.0,-0.25,-173.6748052718736
0.0,-0.25,-140.22915506892357
0.0,-0.25,-191.7843403449773
0.0,-0.25,-186.88141594294754
0.0,-0.25,-158.10104951516047
0.0,-0.25,-161.9394181338922
0.0,-0.25,-181.8703297586775
0.0,-0.25,-145.7137235290679
0.0,-0.25,-196.65088320047775
0.0,-0.25,-177.15636655441608
0.0,-0.25,-150.9011792019516
0.0,-0.25,-163.02506633873497
0.0,-0.25,-151.89503932340617
0.0,-0.25,-158.60084943666442
0.0,-0.25,-176.88912499516726
0.0,-0.25,-170.74585118995964
0.0,-0.25,-157.33718548387046
0.0,-0.25,-187.93556859759389
0.0,-0.25,-179.87460211253992
0.0,-0.25,-145.74268102632158
0.0,-0.25,-163.01357874682478
0.0,-0.25,-156.187244856164
0.0,-0.25,-165.4735122134541
0.0,-0.25,-184.31454996121067
0.0,-0.25,-159.42745535227516
0.0,-0.25,-181.2247031750292
0.0,-0.25,-162.3830947345328
0.0,-0.25,-182.3942104815978
0.0,-0.25,-166.79016661489038
0.0,-0.25,-161.24162731218803
0.0,-0.25,-162.5986995636958
0.0,-0.25,-135.61698990785828
0.0,-0.25,-188.87371274763146
0.0,-0.25,-186.23567326204113
0.0,-0.25,-155.89635251385562
0.0,-0.25,-140.27249305630707
0.0,-0.25,-152.4371538882194
0.0,-0.25,-167.54915098692086
0.0,-0.25,-140.44093082504503
0.0,-0.25,-154.68063362637673
0.0,-0.25,-162.41309190473473
0.0,-0.25,-187.55115071371551
0.0,-0.25,-186.21029313393288
0.0,-0.25,-183.65430830838739
0.0,-0.25,-173.60618115896668
0.0,-0.25,-181.39166135559262
0.0,-0.25,-147.3024728352552
0.0,-0.25,-162.4847754257121
0.0,-0.25,-177.04510115205767
0.0,-0.25,-156.44073346375373
0.0,-0.25,-161.94871340690963
0.0,-0.25,-148.8520109645025
0.0,-0.25,-157.7624715046007
0.0,-0.25,-133.144042364835
0.0,-0.25,-150.12433778638814
0.0,-0.25,-156.09536581593093
0.0,-0.25,-145.54097602887165
0.0,-0.25,-160.46333752109183
0.0,-0.25,-187.13465480278657
0.0,-0.25,-158.93845397270533
0.0,-0.25,-192.4493948447962
0.0,-0.25,-150.11204930988552
0.0,-0.25,-144.9528984878952
0.0,-0.25,-140.99057052849722
0.0,-0.25,-161.34227154312455
0.0,-0.25,-152.4824581831388
0.0,-0.25,-153.49673600728488
0.0,-0.25,-157.7637441422636
0.0,-0.25,-180.17320304710282
0.0,-0.25,-165.73140429610532
0.0,-0.25,-158.01521729515494
0.0,-0.25,-162.59415702528582
0.0,-0.25,-187.39079363385602
0.0,-0.25,-152.292011988496
0.0,-0.25,-148.04779632682292
0.0,-0.25,-158.81715125059424
0.0,-0.25,-148.77891444319894
0.0,-0.25,-169.62776099739997
0.0,-0.25,-165.99461399212845
0.0,-0.25,-160.13773787567857
0.0,-0.25,-173.14118165923952
0.0,-0.25,-150.8820354047488
0.0,-0.25,-152.34790247507055
0.0,-0.25,-169.7339633678154
0.0,-0.25,-163.6246534275688
0.0,-0.25,-171.42911930475415
0.0,-0.25,-162.6831354860964
0.0,-0.25,-169.2271495369296
0.0,-0.25,-166.3086635083474
0.0,-0.25,-195.4374227863783
0.0,-0.25,-174.6637489803661
0.0,-0.25,-178.6167392997971
0.0,-0.25,-157.99107131344843
0.0,-0.25,-180.8124189386126
0.0,-0.25,-186.64255337531318
0.0,-0.25,-131.69087172730508
0.0,-0.25,-170.15526396777403
0.0,-0.25,-143.12798828254228
0.0,-0.25,-182.8608644007971
0.0,-0.25,-163.4337901855476
0.0,-0.25,-141.49897797120454
0.0,-0.25,-174.75554648260785
0.0,-0.25,-167.3478890206871
0.0,-0.25,-170.9992481257734
0.0,-0.25,-161.0147728689257
0.0,-0.25,-148.58176831384574
0.0,-0.25,-169.6699264435838
0.0,-0.25,-191.5437221846732
0.0,-0.25,-156.009784624133
0.0,-0.25,-142.97408420263054
0.0,-0.25,-154.7181366900481
0.0,-0.25,-175.48266061646243
0.0,-0.25,-161.701729940291
0.0,-0.25,-177.67106913539
0.0,-0.25,-149.85284098132004
0.0,-0.25,-184.03199941454767
0.0,-0.25,-137.22115849382777
0.0,-0.25,-147.02692994999478
0.0,-0.25,-174.71305057685774
0.0,-0.25,-145.49920378030203
0.0,-0.25,-172.93482292509202
0.0,-0.25,-164.80002748532632
0.0,-0.25,-153.531145449845
0.0,-0.25,-145.7783738841251
0.0,-0.25,-181.67955267812212
0.0,-0.25,-139.9459042326129
0.0,-0.25,-173.60982847041282
0.0,-0.25,-137.7903112507101
0.0,-0.25,-192.1038807492917
0.0,-0.25,-181.13749632336007
0.0,-0.25,-166.3345959801481
0.0,-0.25,-155.30767743958978
0.0,-0.25,-159.19063684333457
0.0,-0.25,-168.63393235038922
0.0,-0.25,-139.83841695185123
0.0,-0.25,-158.8181189854293
0.0,-0.25,-169.42900146782324
0.0,-0.25,-158.2857342673572
0.0,-0.25,-148.17789771592464
0.0,-0.25,-150.85312681435147
0.0,-0.25,-185.737687634655
0.0,-0.25,-148.65720120582188
0.0,-0.25,-163.89390249123792
0.0,-0.25,-157.05816661906613
0.0,-0.25,-158.65084761874903
0.0,-0.25,-175.157612812733
0.0,-0.25,-169.43900509931578
0.0,-0.25,-182.097908391575
0.0,-0.25,-151.63815015112158
0.0,-0.25,-179.29344130407128
0.0,-0.25,-155.1048987204314
0.0,-0.25,-162.20468846271055
0.0,-0.25,-147.91635881390872
0.0,-0.25,-144.70664787512786
0.0,-0.25,-136.16823217279202
0.0,-0.25,-179.3023559502892
0.0,-0.25,-144.79116219819463
0.0,-0.25,-192.81910571905647
0.0,-0.25,-180.45864173659828
0.0,-0.25,-194.14084368817913
0.0,-0.25,-185.93031595477055
0.0,-0.25,-167.05115217373836
0.0,-0.25,-175.9242334721946
0.0,-0.25,-158.15147215394234
0.0,-0.25,-138.89571472087496
0.0,-0.25,-176.05433175163975
0.0,-0.25,-176.50915601500952
0.0,-0.25,-179.69865398218812
0.0,-0.25,-160.34039975847855
0.0,-0.25,-167.79564879298977
0.0,-0.25,-165.07928398530117
0.0,-0.25,-167.2037389156936
0.0,-0.25,-155.70798794216356
0.0,-0.25,-149.51634850374546
0.0,-0.25,-164.4977183620704
0.0,-0.25,-151.4408094447079
0.0,-0.25,-183.5913744898636
0.0,-0.25,-160.41612344970886
